% Model,Relay.mph
% Version,COMSOL 5.5.0.359
% Date,"May 11 2020, 13:22"
% Table,Table 1 - Max Displacement
% Time,Total displacement (nm)
2.7600000000000002,60.44487399711521
2.77,60.45107065079938
2.7800000000000002,60.457267306382384
2.79,60.46346396386364
2.8000000000000003,60.46966062324258
2.81,60.47585728451861
2.82,60.48205394769116
2.83,60.48825061275964
2.84,60.49444727972346
2.85,60.500643948582045
2.86,60.5068406193348
2.87,60.51303729198119
2.88,60.51923396652057
2.89,60.52543064295239
2.9,60.53162732127604
2.91,60.539258724673054
2.92,60.54692239564227
2.93,60.55458606950675
2.94,60.562249746265415
2.95,60.569913425917164
2.96,60.57757710846091
2.97,60.585240793895565
2.98,60.59290448221998
2.99,60.60056817343313
3,60.60823186753387
3.0100000000000002,60.615895564521125
3.02,60.62355926439376
3.0300000000000002,60.631222967150755
3.04,60.638886672790974
3.0500000000000003,60.6465503813133
3.06,60.654214092716686
3.0700000000000003,60.66187780700001
3.08,60.669541524162206
3.09,60.67720524420214
3.1,60.68486896711879
3.11,60.692532692911
3.12,60.700196421577715
3.13,60.70786015311785
3.14,60.715523887530274
3.15,60.72318762481396
3.16,60.73085136496778
3.17,60.73851510799066
3.18,60.746178853881524
3.19,60.753842602639274
3.2,60.761506354262806
3.21,60.76917010875107
3.22,60.776833866102976
3.23,60.78449762631744
3.24,60.79216138939337
3.25,60.799825155329664
3.2600000000000002,60.80748892412531
3.27,60.81515269577914
3.2800000000000002,60.822816470290135
3.29,60.830480247657185
3.3000000000000003,60.838144027879245
3.31,60.84580781095517
3.3200000000000003,60.85347159688395
3.33,60.86113538566449
3.34,60.8687991772957
3.35,60.87646297177649
3.36,60.88412676910581
3.37,60.891790569282584
3.38,60.89945437230571
3.39,60.90711817817415
3.4,60.9147819868868
3.41,60.92244579844261
3.42,60.930109612840496
3.43,60.937773430079396
3.44,60.94543725015821
3.45,60.95310107307588
3.46,60.96076489883135
3.47,60.968428727423536
3.48,60.97609255885137
3.49,60.983756393113794
3.5,60.99142023020974
3.5100000000000002,60.999084070138096
3.52,61.00674791289786
3.5300000000000002,61.014411758487945
3.54,61.02207560690724
3.5500000000000003,61.02973945815473
3.56,61.03740331222932
3.5700000000000003,61.04506716912998
3.58,61.052731028855604
3.59,61.06039489140515
3.6,61.06805875677757
3.61,61.075722624971775
3.62,61.083386495986716
3.63,61.09105036982131
3.64,61.09871424647454
3.65,61.106378125945305
3.66,61.114042008232566
3.67,61.121705893335225
3.68,61.1293697812523
3.69,61.137033671982664
3.7,61.144697565525284
3.71,61.152361461879096
3.72,61.160025361043076
3.73,61.167689263016115
3.74,61.17535316779717
3.75,61.183204716239565
3.7600000000000002,61.19282386373536
3.77,61.20244301565537
3.7800000000000002,61.21206217199749
3.79,61.22168133275968
3.8000000000000003,61.23130049793981
3.81,61.24091966753583
3.8200000000000003,61.25053884154565
3.83,61.26015801996719
3.84,61.26977720279837
3.85,61.2793963900371
3.86,61.28901558168134
3.87,61.298634777729006
3.88,61.30825397817801
3.89,61.31787318302627
3.9,61.32749239227175
3.91,61.337111605912355
3.92,61.346730823946025
3.93,61.356350046370714
3.94,61.365969273184334
3.95,61.375588504384815
3.96,61.385207739970106
3.97,61.39482697993813
3.98,61.40444622428686
3.99,61.414065473014205
4,61.423684726118154
4.01,61.4333039835966
4.0200000000000005,61.44292324544751
4.03,61.45254251166883
4.04,61.462161782258505
4.05,61.4717810572145
4.0600000000000005,61.48140033653475
4.07,61.49101962021719
4.08,61.5006389082598
4.09,61.51025820066053
4.1,61.51987749741734
4.11,61.52949679852817
4.12,61.539116103990985
4.13,61.54873541380376
4.14,61.558354727964435
4.15,61.56797404647097
4.16,61.577593369321356
4.17,61.587212696513525
4.18,61.596832028045455
4.19,61.606451363915134
4.2,61.616070704120496
4.21,61.62569004865955
4.22,61.635309397530214
4.23,61.64492875073049
4.24,61.65454810825835
4.25,61.6641674701118
4.26,61.67378683628877
4.2700000000000005,61.683406206787275
4.28,61.69302558160525
4.29,61.70264496074069
4.3,61.7122643441916
4.3100000000000005,61.72188373195594
4.32,61.7315031240317
4.33,61.74112252041685
4.34,61.75074192110941
4.3500000000000005,61.76036132610731
4.36,61.76998073540861
4.37,61.77960014901125
4.38,61.78921956691325
4.39,61.79883898911258
4.4,61.808458415607255
4.41,61.81807784639525
4.42,61.82769728147456
4.43,61.8373167208432
4.44,61.84693616449917
4.45,61.85655561244044
4.46,61.866175064665036
4.47,61.875794521170945
4.48,61.885413981956184
4.49,61.89503344701876
4.5,61.904652916356675
4.51,61.91427238996793
4.5200000000000005,61.92389186785053
4.53,61.93351135000249
4.54,61.94313083642184
4.55,61.95275032710656
4.5600000000000005,61.96236982205469
4.57,61.97198932126423
4.58,61.98160882473321
4.59,61.99122833245961
4.6000000000000005,62.00110948956561
4.61,62.0119520439513
4.62,62.02279460379048
4.63,62.033637169080265
4.64,62.04447973981781
4.65,62.05532231600027
4.66,62.06616489762478
4.67,62.0770074846885
4.68,62.08785007718856
4.69,62.09869267512212
4.7,62.10953527848636
4.71,62.120377887278394
4.72,62.131220501495385
4.73,62.14206312113453
4.74,62.152905746192964
4.75,62.16374837666787
4.76,62.174591012556384
4.7700000000000005,62.1854336538557
4.78,62.19627630056297
4.79,62.207118952675394
4.8,62.21796161019012
4.8100000000000005,62.22880427310432
4.82,62.24001005249779
4.83,62.25121824229823
4.84,62.26242643783023
4.8500000000000005,62.273634639090666
4.86,62.28484284607643
4.87,62.296051058784464
4.88,62.30725927721167
4.89,62.318467501354945
4.9,62.329675731211246
4.91,62.34088396677745
4.92,62.35216241190725
4.93,62.36355387928754
4.94,62.37494535255877
4.95,62.38633683171775
4.96,62.39772831676126
4.97,62.4091269570674
4.98,62.420610066774486
4.99,62.432093182452604
5,62.44197549015747
5.01,62.43207933415025
5.0200000000000005,62.42059395891169
5.03,62.40912812227453
5.04,62.3977010388832
5.05,62.3862864434808
5.0600000000000005,62.37487185398713
5.07,62.3635381767815
5.08,62.352226059755324
5.09,62.34091394854045
5.1000000000000005,62.329601843140054
5.11,62.31828974355727
5.12,62.30697764979531
5.13,62.29584102245487
5.14,62.28473386946722
5.15,62.273626722097845
5.16,62.26251958034976
5.17,62.25141244422596
5.18,62.24030531372947
5.19,62.229198188863286
5.2,62.21809106963044
5.21,62.206983956033945
5.22,62.19587684807683
5.23,62.18476974576208
5.24,62.17366264909276
5.25,62.16296107552918
5.26,62.152263878374654
5.2700000000000005,62.141566686460166
5.28,62.13086949978841
5.29,62.12017231836212
5.3,62.10947514218401
5.3100000000000005,62.09877797125676
5.32,62.088080805583125
5.33,62.07738364516577
5.34,62.06668649000745
5.3500000000000005,62.05598934011086
5.36,62.04529219547876
5.37,62.03459505611384
5.38,62.02389792201883
5.39,62.01320079319646
5.4,62.00250366964947
5.41,61.99180655138058
5.42,61.98110943839252
5.43,61.97041233068803
5.44,61.95971522826984
5.45,61.9490181311407
5.46,61.93832103930336
5.47,61.92762395276053
5.48,61.91713644336411
5.49,61.90725926874142
5.5,61.89738209863232
5.51,61.887504933038976
5.5200000000000005,61.87762777196355
5.53,61.867750615408205
5.54,61.85787346337512
5.55,61.84799631586645
5.5600000000000005,61.83811917288436
5.57,61.82824203443104
5.58,61.81836490050865
5.59,61.80848777111932
5.6000000000000005,61.79861064626528
5.61,61.7887335259487
5.62,61.778856410171734
5.63,61.76897929893657
5.64,61.759102192245386
5.65,61.749225090100346
5.66,61.73934799250366
5.67,61.729470899457496
5.68,61.719593810964035
5.69,61.70971672702547
5.7,61.699839647644005
5.71,61.6899625728218
5.72,61.68008550256105
5.73,61.670208436863966
5.74,61.660331375732724
5.75,61.65045431916953
5.76,61.64057726717657
5.7700000000000005,61.63070021975602
5.78,61.62082317691013
5.79,61.610946138641076
5.8,61.60106910495104
5.8100000000000005,61.591192075842244
5.82,61.58131505131689
5.83,61.57143803137719
5.84,61.561561016025344
5.8500000000000005,61.551684005263574
5.86,61.54180699909405
5.87,61.53192999751904
5.88,61.52205300054071
5.89,61.51217600816129
5.9,61.50229902038301
5.91,61.49242203720807
5.92,61.482545058638706
5.93,61.47266808467712
5.94,61.46279111532552
5.95,61.45291415058615
5.96,61.44432992030643
5.97,61.436093178362874
5.98,61.42785643962287
5.99,61.41961970408774
6,61.41138297175873
6.01,61.40314624263717
6.0200000000000005,61.39490951672435
6.03,61.386672794021536
6.04,61.37843607453003
6.05,61.37019935825113
6.0600000000000005,61.361962645186125
6.07,61.353725935336314
6.08,61.34548922870299
6.09,61.337252525287454
6.1000000000000005,61.329015825091
6.11,61.32077912811491
6.12,61.312542434360495
6.13,61.30430574382907
6.140000000000001,61.2960690565219
6.15,61.2878323724403
6.16,61.27959569158558
6.17,61.27135901395903
6.18,61.26312233956197
6.19,61.25488566839566
6.2,61.24664900046146
6.21,61.23841233576062
6.22,61.23017567429451
6.23,61.22193901606436
6.24,61.21370236107152
6.25,61.20546570931731
6.26,61.197229060803
6.2700000000000005,61.1889924155299
6.28,61.180755773499385
6.29,61.17251913471267
6.3,61.164282499171115
6.3100000000000005,61.15604586687606
6.32,61.14780923782876
6.33,61.13957261203053
6.34,61.13133598948275
6.3500000000000005,61.12309937018667
6.36,61.11486275414361
6.37,61.106626141354916
6.38,61.09838953182187
6.390000000000001,61.09015292554581
6.4,61.081916322528066
6.41,61.0736797227699
6.42,61.065443126272704
6.43,61.05720653303778
6.44,61.048969943066396
6.45,61.040733356359915
6.46,61.032496772919686
6.47,61.02426019274695
6.48,61.01602361584312
6.49,61.00778704220948
6.5,60.99955047184732
6.51,60.991313904758016
6.5200000000000005,60.983077340942906
6.53,60.97484078040324
6.54,60.96660422314042
6.55,60.958367669155734
6.5600000000000005,60.95013111845055
6.57,60.94189457102615
6.58,60.93365802688389
6.59,60.92542148602511
6.6000000000000005,60.91718494845113
6.61,60.90894841416328
6.62,60.900711883162884
6.63,60.892475355451296
6.640000000000001,60.88423883102985
6.65,60.87600230989986
6.66,60.86776579206269
6.67,60.85952927751966
6.68,60.85129276627212
6.69,60.84305625832139
6.7,60.8348197536688
6.71,60.82658325231574
6.72,60.81834675426349
6.73,60.81011025951346
6.74,60.801873768066926
6.75,60.79363727992524
6.76,60.7854007950898
6.7700000000000005,60.77716431356189
6.78,60.76892783534287
6.79,60.76069136043412
6.8,60.752454888836944
6.8100000000000005,60.7442184205527
6.82,60.73598195558276
6.83,60.72774549392844
6.84,60.71950903559108
6.8500000000000005,60.711272580572086
6.86,60.70303612887275
6.87,60.694799680494455
6.88,60.68656323543857
6.890000000000001,60.67832679370639
6.9,60.67009035529933
6.91,60.662712642122706
6.92,60.65548264789934
6.93,60.648252655366946
6.94,60.64102266452616
6.95,60.633792675377556
6.96,60.626562687921776
6.97,60.6193327021594
6.98,60.61210271809103
6.99,60.604872735717294
7,60.59764275503876
7.01,60.59041277605608
7.0200000000000005,60.583182798769826
7.03,60.575952823180636
7.04,60.568722849289095
7.05,60.561492877095816
7.0600000000000005,60.5542629066014
7.07,60.54703293780647
7.08,60.53980297071164
7.09,60.53257300531751
7.1000000000000005,60.52534304162468
7.11,60.51811307963378
7.12,60.5108831193454
7.13,60.503653160760145
7.140000000000001,60.496423203878656
7.15,60.489193248701525
7.16,60.481963295229356
7.17,60.47473334346277
7.18,60.46750339340239
7.19,60.46027344504881
7.2,60.453043498402636
7.21,60.44581355346454
7.22,60.43858361023504
7.23,60.43135366871483
7.24,60.42412372890446
7.25,60.4168937908046
7.26,60.40966385441583
7.2700000000000005,60.40243391973875
7.28,60.39520398677403
7.29,60.38818879565893
7.3,60.381271314642866
7.3100000000000005,60.37435383465858
7.32,60.36743635570642
7.33,60.36051887778671
7.34,60.353601400899834
7.3500000000000005,60.346683925046165
7.36,60.339766450226
7.37,60.332848976439756
7.38,60.32593150368776
7.390000000000001,60.31901403197036
7.4,60.31209656128793
7.41,60.3051790916408
7.42,60.29826162302937
7.43,60.29134415545395
7.44,60.28442668891493
7.45,60.27750922341264
7.46,60.270591758947454
7.47,60.26367429551974
7.48,60.25675683312983
7.49,60.2498393717781
7.5,60.24292191146489
7.51,60.23600445219057
7.5200000000000005,60.2290869939555
7.53,60.22216953676005
7.54,60.215252080604536
7.55,60.20833462548937
7.5600000000000005,60.20141717141486
7.57,60.194499718381394
7.58,60.18758226638934
7.59,60.18066481543902
7.6000000000000005,60.17374736553084
7.61,60.16682991666511
7.62,60.159912468842236
7.63,60.15299502206255
7.640000000000001,60.14607757632643
7.65,60.1391601316342
7.66,60.13224268798624
7.67,60.12532524538295
7.68,60.11840780382464
7.69,60.11149036331169
7.7,60.10457292384446
7.71,60.09765548542329
7.72,60.090738048048564
7.73,60.083820611720654
7.74,60.0769031764399
7.75,60.069985742206676
7.76,60.06306830902134
7.7700000000000005,60.05615087688424
7.78,60.04923344579577
7.79,60.042316015756256
7.8,60.0353985867661
7.8100000000000005,60.028481158825606
7.82,60.0215637319352
7.83,60.01464630609521
7.84,60.00772888130602
7.8500000000000005,60.00081145756797
7.850816908045894,60.21125996963542
