-1.706282867137808,-1.3159031684320301,0.035,1
-1.7162017081100824,-1.3172861811861916,0.035,1
-1.7221587033217145,-1.3180939875294355,0.035,1
-1.7048876609205348,-1.3157031136393433,0.035,1
-1.70404426472275,-1.3155789272838538,0.035,1
-1.6386072840126436,-1.3061168230015148,0.035,1
-1.6223079874811925,-1.3036480518729465,0.035,1
-1.684812373739687,-1.3129081044504256,0.035,1
-1.696908266392556,-1.3145730437307739,0.035,1
-1.6816848977089842,-1.3125036255082654,0.035,1
-1.6392349260937953,-1.3062244727885162,0.035,1
-1.662065075581825,-1.3096390038896228,0.035,1
-1.6637567929239472,-1.3099101070829733,0.035,1
-1.6685818983735767,-1.3105977790200267,0.035,1
-1.5691801909307803,-1.2940096629822588,0.035,1
-1.5604746619406886,-1.2924962458295954,0.035,1
-1.5196627444660329,-1.2830196709316688,0.035,1
-1.5381218859147423,-1.2876899526074377,0.035,1
-1.544620397728202,-1.2889125114206395,0.035,1
-1.5929602629181177,-1.298484808648288,0.035,1
-1.60177510329867,-1.3002644100213718,0.035,1
-1.6165728808289943,-1.3025839178688357,0.035,1
-1.576008786232911,-1.2953996368014349,0.035,1
-1.5869680824103813,-1.2974627891606396,0.035,1
-1.5817334253801514,-1.2966196033981832,0.035,1
-1.5168495057011027,-1.2824433946503777,0.035,1
-1.5113800284586079,-1.2810542788891948,0.035,1
-1.3971815697348897,-1.2393163666244347,0.035,1
-1.3847315705440075,-1.2320998040216022,0.035,1
-1.378269567528005,-1.228927805785501,0.035,1
-1.4143189834314076,-1.2472478838497176,0.035,1
-1.328736410774594,-1.1988678693362758,0.035,1
-1.335885044514279,-1.2030107181001486,0.035,1
-1.3604980172034224,-1.2181468103012278,0.035,1
-1.365387017429793,-1.2208273283158242,0.035,1
-1.3738818102572903,-1.2263232196069733,0.035,1
-1.3486724740607425,-1.210894163031373,0.035,1
-1.3526782022786346,-1.213558566278297,0.035,1
-1.3445443659328116,-1.2081683054078112,0.035,1
-1.4161161613802475,-1.2481832346132815,0.035,1
-1.4180604073822947,-1.24915105417697,0.035,1
-1.4409091451246392,-1.2587562213737284,0.035,1
-1.4317893044989147,-1.2548057168894604,0.035,1
-1.4317443747803305,-1.2547862543722916,0.035,1
-1.4598514934629812,-1.265625011423599,0.035,1
-1.4551304474322893,-1.2637619464364183,0.035,1
-1.4550927707071657,-1.2637470780816216,0.035,1
-1.4474155419001593,-1.2610207576875194,0.035,1
-1.4764304060787912,-1.270911367798987,0.035,1
-1.4782540865254012,-1.2715053475870197,0.035,1
-1.47953415709862,-1.2719704081477248,0.035,1
-1.4982686537985015,-1.2774209809062256,0.035,1
-1.3130906726322094,-1.1893129657655468,0.035,1
-1.318992391371247,-1.1927535227675272,0.035,1
-1.3235492315771686,-1.1954538674565092,0.035,1
-1.2960950952258443,-1.178475373384395,0.035,1
-1.3032500613538986,-1.1828412788211295,0.035,1
-1.3086679693292562,-1.186296157457222,0.035,1
-1.7458368276032952,-1.32134813227237,0.035,1
-1.7462703845271084,-1.3214065253591851,0.035,1
-1.7454834711723701,-1.3213005251851937,0.035,1
-1.7683714690754107,-1.3244525687579778,0.035,1
-1.7855943521421265,-1.3268210032416308,0.035,1
-1.7902144166718537,-1.3274579007806586,0.035,1
-1.2829187355573937,-1.170042819368509,0.035,1
-1.276472937121675,-1.1654671810992348,0.035,1
-1.2790914081543425,-1.1673934206751793,0.035,1
-1.2643620066949437,-1.15720411825421,0.035,1
-1.2523928109942712,-1.1478459885190055,0.035,1
-1.2507798922591402,-1.1464870077515101,0.035,1
-1.3139938817429808,1.6787506862546175,0.035,1
-1.3122910296278838,1.6670730892526329,0.035,1
-1.3157370649512017,1.691709022691724,0.035,1
-1.2549852331343578,1.4256380293242497,0.035,1
-1.254034234420426,1.4231234364354992,0.035,1
-1.18826649474589,1.3044962411005538,0.035,1
-1.1842394704742891,1.297092963570952,0.035,1
-1.1990613703392676,1.321798306261335,0.035,1
-1.1989497546341392,1.3216198671246482,0.035,1
-1.199152397791179,1.3219329599008043,0.035,1
-1.204926925540148,1.3319466844708028,0.035,1
-1.2094383974374616,1.3403754327323667,0.035,1
-1.2017573013405083,-1.109249523609292,0.035,1
-1.2139763873361742,-1.1184386100947976,0.035,1
-1.2477486276380054,-1.1440763791849577,0.035,1
-1.2315322103200557,-1.131766079519394,0.035,1
-1.2372871214211314,-1.1359583929318295,0.035,1
-1.2183452611127872,-1.1216384421406884,0.035,1
-1.2168003524573316,-1.120523822752147,0.035,1
-0.8766095177626559,-0.8776971907913484,0.035,1
-0.8750620351579169,-0.8768708576834061,0.035,1
-1.1805799512636523,-1.0936747038674657,0.035,1
-1.1645453950133902,-1.0824980633705095,0.035,1
-1.190677016368848,-1.1008370883371392,0.035,1
-1.1837397287065903,-1.0958170808097494,0.035,1
-1.1805908979844455,-1.0936821259098726,0.035,1
-1.150628585803776,-1.0721671348782154,0.035,1
-1.155552153868319,-1.0759729157626203,0.035,1
-1.1323965251710761,-1.0596227969511753,0.035,1
-0.8801222011303125,-0.8800425596792569,0.035,1
-0.8934647363317665,-0.888928678961266,0.035,1
-0.8978312905694188,-0.8922591401325386,0.035,1
-0.909731307351431,-0.9002122120535001,0.035,1
-0.9337911340397678,-0.9174068790984218,0.035,1
-0.9193525126176436,-0.9074673463570866,0.035,1
-0.9419525908043288,-0.9236627849138375,0.035,1
-0.9381611604990725,-0.9208705746097823,0.035,1
-0.9337991338035365,-0.9174132197341168,0.035,1
-1.1230019373785023,-1.0524540238022515,0.035,1
-1.1059271540844362,-1.0402904041690693,0.035,1
-1.3899975029024407,0.01220299137336154,0.035,1
-1.3835872705286865,0.01247884228197593,0.035,1
-1.3693674525760064,0.012826905740222666,0.035,1
-1.3551207383768031,0.013213998770723597,0.035,1
-1.348809561621334,0.013512096140689085,0.035,1
-1.341596403046592,0.013849319062751518,0.035,1
-1.317819505451706,0.014526095780773497,0.035,1
-1.3178128134601859,0.014526412126365788,0.035,1
-1.3116990630887508,0.014815422953939792,0.035,1
-1.308832516117372,0.015009828092436651,0.035,1
-1.2962324732679091,0.015523556580689362,0.035,1
-1.3284557546745854,0.014227550790954504,0.035,1
-1.2695624335464215,0.016600619617778464,0.035,1
-1.2778831555852435,0.01621112923814846,0.035,1
-1.289579564087833,0.01572165248666133,0.035,1
-1.2916775396652138,0.015664262196331324,0.035,1
-1.2839037528314639,0.015907535493575032,0.035,1
-1.296228678465722,0.015523673805199109,0.035,1
-1.2895773473433967,0.015721725085088817,0.035,1
-1.250347157506519,0.017480356701436165,0.035,1
-1.2517601893305068,0.017438361275179056,0.035,1
-1.2533933762995617,0.0173799334504449,0.035,1
-1.2199959231597017,0.019407256093827246,0.035,1
-1.2239718567587663,0.01906633395485535,0.035,1
-1.235828585665219,0.018331030730557925,0.035,1
-1.1768618776835567,1.2856654884420056,0.035,1
-1.1755561871634854,1.2831576338111754,0.035,1
-0.8841801112892369,0.8753934637035945,0.035,1
-0.8932682386082254,0.8880386826313331,0.035,1
-0.8998193080287806,0.8979953669989875,0.035,1
-0.8964954338706166,0.892925555967495,0.035,1
-1.328145662202223,1.7813134502134171,0.035,1
-1.3293882956616467,1.7902148584563602,0.035,1
-1.3263916496795916,1.7687249844760213,0.035,1
-1.3247771117600073,1.7572052347438978,0.035,1
-1.3181057881054987,1.7086774619874883,0.035,1
-1.3176498217185995,1.7052464903323379,0.035,1
-1.3189035062444607,1.7146210019750345,0.035,1
-1.3203404558698122,1.724878333541696,0.035,1
-1.321800065642329,1.7354038031576269,0.035,1
-1.323364484307569,1.746846362851374,0.035,1
-1.3026420458095753,1.6054686659444546,0.035,1
-1.3022932446082796,1.6029841691542672,0.035,1
-1.3109045744942718,1.6577527170436064,0.035,1
-1.3094891146730898,1.64796848213774,0.035,1
-1.308520619184557,1.6414650699239397,0.035,1
-1.3108528275789684,1.6573694220467587,0.035,1
-1.3094996574546256,1.6480411602324336,0.035,1
-1.3065869352124098,1.6288899769258616,0.035,1
-1.3065938651776585,1.628937721628817,0.035,1
-1.3072938562624998,1.6337603816579027,0.035,1
-1.2607427265414213,1.439667357228876,0.035,1
-1.2576733157793403,1.4322755796393072,0.035,1
-1.254991871048817,1.4256544200000694,0.035,1
-1.2666635617448296,1.4559899701364833,0.035,1
-1.2646901290248613,1.4508732549770016,0.035,1
-1.2646738612600417,1.450831075926231,0.035,1
-1.270104307726197,1.4664988960561007,0.035,1
-1.2727039104411002,1.4745549383933287,0.035,1
-1.2816000322568444,1.5053096093712477,0.035,1
-1.2781099752037623,1.4926911289794345,0.035,1
-1.2849686121979071,1.5193024231593752,0.035,1
-1.283959644166976,1.514388731164361,0.035,1
-1.2744988595693085,1.4810817976213462,0.035,1
-1.2975606385112792,1.5773453462678613,0.035,1
-1.2936909377708328,1.5567132588450487,0.035,1
-1.2891201191179915,1.5353988808981376,0.035,1
-1.2916355340995724,1.5482558122619845,0.035,1
-1.2980128491359308,1.579362728323058,0.035,1
-1.3000020367470035,1.5901966651363804,0.035,1
-1.2978134512442505,1.5784631465292345,0.035,1
-1.300193628433172,1.591241972962193,0.035,1
-1.157175829041903,1.2566599530945795,0.035,1
-1.1619558841844528,1.263201925919054,0.035,1
-1.151787100206425,1.2496483657248345,0.035,1
-1.1666847248382013,1.2692242742664175,0.035,1
-1.1707364206002029,1.2756453536191668,0.035,1
-1.172637577727586,1.2785597108034925,0.035,1
-1.1649914075425674,1.2671085894958467,0.035,1
-1.1360063989048843,1.2292028877215528,0.035,1
-1.1454891098243631,1.2417539860999824,0.035,1
-1.132878314269763,1.2249143106762135,0.035,1
-1.1328819856819228,1.2249195153815282,0.035,1
-1.1341422157014827,1.2267060557091223,0.035,1
-1.2332311901879065,1.3797224023557144,0.035,1
-1.2238462190856365,1.3637144458415036,0.035,1
-1.2226872170933787,1.3617117425093972,0.035,1
-1.2345038739791734,1.3817823262366695,0.035,1
-1.2424868092447352,1.3973787039455772,0.035,1
-1.246278305703047,1.4065163782884587,0.035,1
-1.2225168828917368,1.3613844520563343,0.035,1
-1.2142846416503041,1.3479396791974914,0.035,1
-1.124415855445224,1.2137967738676907,0.035,1
-0.9244161722405402,0.9322782023590364,0.035,1
-0.9167809944429708,0.9220974410713759,0.035,1
-0.9086033743735638,0.9099408632625356,0.035,1
-0.9795023041950164,1.0098285832166083,0.035,1
-0.9810073905696552,1.0122156375300828,0.035,1
-1.0005509591472002,1.0387675102619225,0.035,1
-1.0146440331315687,1.0601145082572754,0.035,1
-0.9615763937029014,0.9843385178981879,0.035,1
-0.9769289267750696,1.0061103361529946,0.035,1
-0.9539558473205263,0.9747250837101797,0.035,1
-1.1147402078849615,1.2005278043286784,0.035,1
-1.105827937572829,1.1888074974060872,0.035,1
-1.111629075805534,1.1965902589499922,0.035,1
-1.0994792611618878,1.1800703664965382,0.035,1
-1.097020143701,1.1762564421370634,0.035,1
-0.7771054632256255,-0.800436422876126,0.035,1
-0.7699608121314041,-0.7962226996468231,0.035,1
-0.9349426884142785,0.9478400953808783,0.035,1
-0.9436609049840272,0.9593333354282261,0.035,1
-0.9436697396614463,0.959346362023506,0.035,1
-0.9487625889922882,0.9668556896149687,0.035,1
-1.1020966112157624,-1.0377572937036654,0.035,1
-1.0946585575648013,-1.0325101292133811,0.035,1
-1.0781441012479582,-1.020775596312668,0.035,1
-1.0760311193092786,-1.0190856540359525,0.035,1
-1.073108507044101,-1.0168342733019593,0.035,1
-1.0731209384025977,-1.0168438495708738,0.035,1
-1.0781543381195071,-1.0207827826560196,0.035,1
-1.0895385850102568,-1.0287745901882925,0.035,1
-1.0505960431753572,-1.0016473992373447,0.035,1
-1.0234674696515822,-0.9820184741467108,0.035,1
-1.0070738299853266,-0.9706008427403885,0.035,1
-1.0234868920737892,-0.9820310638359259,0.035,1
-1.0308467264302723,-0.9868017369526006,0.035,1
-1.0412453369514272,-0.9948883870254821,0.035,1
-0.9982214767365687,-0.9647948341302265,0.035,1
-0.9933239679919079,-0.9603184685618533,0.035,1
-0.9800268699075421,-0.9525192935726755,0.035,1
