1.0E-8,14.129523643378228,6.99268223578349E-15,8267561.36871897,5.194662011814058E7
,,,1.3884212090135768E7,8.723707740650623E7
,,,1.3886631822871774E7,8.725228103568041E7
,,,6.003999617206982E7,3.7724242179146767E8
,,,7.405722421637872E7,4.65315263086855E8
,,,7.407301888516365E7,4.6541450391769624E8
